"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.21, 2021"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","/ITEMS Code","A1101","","F1101","","F1102",""
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","A1101_Total population (Both sexes)[person]","Annotation","F1101_(Population census) Population in labour force[person]","Annotation","F1102_(Population census) Number of employed persons[person]","Annotation"
"2000100000","2000","03507","Iwate-ken Hirono-cho","","20,465","","9,939","","9,407",""
"2000100000","2000","03524","Iwate-ken Ichinohe-machi","","16,933","","9,041","","8,735",""
"2000100000","2000","04100","Miyagi-ken Sendai-shi","","1,008,130","","509,211","","482,945",""
"2000100000","2000","04101","Miyagi-ken Sendai-shi Aoba-ku","","277,743","","134,885","","128,072",""
"2000100000","2000","04102","Miyagi-ken Sendai-shi Miyagino-ku","","178,780","","93,815","","88,682",""
"2000100000","2000","04103","Miyagi-ken Sendai-shi Wakabayashi-ku","","129,717","","67,994","","64,264",""
"2000100000","2000","04104","Miyagi-ken Sendai-shi Taihaku-ku","","221,461","","111,260","","105,312",""
"2000100000","2000","04105","Miyagi-ken Sendai-shi Izumi-ku","","200,429","","101,257","","96,615",""
"2000100000","2000","04202","Miyagi-ken Ishinomaki-shi","","174,778","","88,583","","84,075",""
"2000100000","2000","04203","Miyagi-ken Shiogama-shi","","61,547","","32,090","","30,144",""
"2000100000","2000","04205","Miyagi-ken Kesennuma-shi","","82,394","","42,712","","40,174",""
"2000100000","2000","04206","Miyagi-ken Shiroishi-shi","","40,793","","21,147","","20,163",""
"2000100000","2000","04207","Miyagi-ken Natori-shi","","67,216","","34,289","","32,618",""
"2000100000","2000","04208","Miyagi-ken Kakuda-shi","","34,354","","17,879","","17,183",""
"2000100000","2000","04209","Miyagi-ken Tagajo-shi","","61,457","","32,680","","30,937",""
"2000100000","2000","04211","Miyagi-ken Iwanuma-shi","","41,407","","21,598","","20,464",""
"2000100000","2000","04212","Miyagi-ken Tome-shi","","93,769","","48,301","","46,401",""
"2000100000","2000","04213","Miyagi-ken Kurihara-shi","","84,947","","43,920","","42,322",""
"2000100000","2000","04214","Miyagi-ken Higashimatsushima-shi","","43,180","","21,843","","20,636",""
"2000100000","2000","04215","Miyagi-ken Osaki-shi","","139,313","","74,058","","70,928",""
"2000100000","2000","04216","Miyagi-ken Tomiya-shi","","35,909","","18,721","","17,871",""
"2000100000","2000","04301","Miyagi-ken Zao-machi","","13,545","","7,119","","6,817",""
"2000100000","2000","04302","Miyagi-ken Shichikashuku-machi","","2,034","","966","","948",""
"2000100000","2000","04321","Miyagi-ken Ogawara-machi","","22,767","","11,940","","11,345",""
"2000100000","2000","04322","Miyagi-ken Murata-machi","","13,166","","6,901","","6,624",""
"2000100000","2000","04323","Miyagi-ken Shibata-machi","","39,485","","20,379","","19,299",""
"2000100000","2000","04324","Miyagi-ken Kawasaki-machi","","10,872","","5,688","","5,410",""
"2000100000","2000","04341","Miyagi-ken Marumori-machi","","17,868","","9,104","","8,797",""
"2000100000","2000","04361","Miyagi-ken Watari-cho","","34,770","","18,347","","17,399",""
"2000100000","2000","04362","Miyagi-ken Yamamoto-cho","","18,537","","9,554","","8,967",""
"2000100000","2000","04401","Miyagi-ken Matsushima-machi","","17,059","","8,973","","8,480",""
"2000100000","2000","04404","Miyagi-ken Shichigahama-machi","","21,131","","10,792","","10,327",""
"2000100000","2000","04406","Miyagi-ken Rifu-cho","","29,848","","15,075","","14,424",""
"2000100000","2000","04421","Miyagi-ken Taiwa-cho","","24,410","","12,305","","11,869",""
"2000100000","2000","04422","Miyagi-ken Osato-cho","","9,768","","5,025","","4,806",""
"2000100000","2000","04424","Miyagi-ken Ohira-mura","","5,992","","3,235","","3,120",""
"2000100000","2000","04444","Miyagi-ken Shikama-cho","","8,162","","4,420","","4,287",""
"2000100000","2000","04445","Miyagi-ken Kami-machi","","28,330","","15,245","","14,656",""
"2000100000","2000","04501","Miyagi-ken Wakuya-cho","","19,313","","9,948","","9,529",""
"2000100000","2000","04505","Miyagi-ken Misato-machi","","27,395","","14,152","","13,560",""
"2000100000","2000","04581","Miyagi-ken Onagawa-cho","","11,814","","6,468","","6,195",""
"2000100000","2000","04606","Miyagi-ken Minamisanriku-cho","","19,860","","10,115","","9,691",""
"2000100000","2000","05201","Akita-ken Akita-shi","","336,646","","170,150","","161,779",""
"2000100000","2000","05202","Akita-ken Noshiro-shi","","65,237","","33,071","","31,365",""
"2000100000","2000","05203","Akita-ken Yokote-shi","","109,004","","57,958","","55,968",""
"2000100000","2000","05204","Akita-ken Odate-shi","","86,288","","43,723","","41,386",""
"2000100000","2000","05206","Akita-ken Oga-shi","","38,130","","19,080","","17,656",""
"2000100000","2000","05207","Akita-ken Yuzawa-shi","","58,504","","30,505","","29,433",""
"2000100000","2000","05209","Akita-ken Kazuno-shi","","39,144","","20,477","","19,663",""
"2000100000","2000","05210","Akita-ken Yurihonjo-shi","","92,843","","49,001","","47,482",""
"2000100000","2000","05211","Akita-ken Katagami-shi","","35,711","","18,542","","17,593",""
"2000100000","2000","05212","Akita-ken Daisen-shi","","98,326","","52,056","","50,131",""
"2000100000","2000","05213","Akita-ken Kitaakita-shi","","42,050","","21,474","","20,709",""
"2000100000","2000","05214","Akita-ken Nikaho-shi","","30,347","","16,377","","15,904",""
"2000100000","2000","05215","Akita-ken Semboku-shi","","33,565","","17,898","","17,208",""
"2000100000","2000","05303","Akita-ken Kosaka-machi","","7,171","","3,430","","3,279",""
"2000100000","2000","05327","Akita-ken Kamikoani-mura","","3,369","","1,550","","1,494",""
"2000100000","2000","05346","Akita-ken Fujisato-machi","","4,708","","2,383","","2,231",""
"2000100000","2000","05348","Akita-ken Mitane-cho","","22,112","","11,855","","11,338",""
"2000100000","2000","05349","Akita-ken Happou-cho","","9,698","","5,236","","5,040",""
"2000100000","2000","05361","Akita-ken Gojome-machi","","12,372","","6,299","","6,007",""
"2000100000","2000","05363","Akita-ken Hachirogata-machi","","7,533","","3,948","","3,726",""
"2000100000","2000","05366","Akita-ken Ikawa-machi","","6,116","","3,093","","2,944",""
"2000100000","2000","05368","Akita-ken Ogata-mura","","3,323","","2,137","","2,105",""
"2000100000","2000","05434","Akita-ken Misato-cho","","24,207","","13,011","","12,636",""
"2000100000","2000","05463","Akita-ken Ugo-machi","","19,485","","9,936","","9,644",""
"2000100000","2000","05464","Akita-ken Higashinaruse-mura","","3,390","","1,715","","1,664",""
"2000100000","2000","06201","Yamagata-ken Yamagata-shi","","255,369","","134,201","","129,402",""
"2000100000","2000","06202","Yamagata-ken Yonezawa-shi","","95,396","","50,129","","48,463",""
"2000100000","2000","06203","Yamagata-ken Tsuruoka-shi","","147,546","","78,031","","74,997",""
"2000100000","2000","06204","Yamagata-ken Sakata-shi","","121,614","","65,162","","62,588",""
"2000100000","2000","06205","Yamagata-ken Shinjo-shi","","42,151","","22,016","","21,196",""
"2000100000","2000","06206","Yamagata-ken Sagae-shi","","43,379","","23,518","","22,751",""
"2000100000","2000","06207","Yamagata-ken Kaminoyama-shi","","36,886","","20,067","","19,351",""
"2000100000","2000","06208","Yamagata-ken Murayama-shi","","29,586","","16,006","","15,655",""
"2000100000","2000","06209","Yamagata-ken Nagai-shi","","31,987","","17,342","","16,893",""
"2000100000","2000","06210","Yamagata-ken Tendo-shi","","63,231","","35,643","","34,351",""
"2000100000","2000","06211","Yamagata-ken Higashine-shi","","44,800","","25,599","","24,879",""
"2000100000","2000","06212","Yamagata-ken Obanazawa-shi","","22,010","","12,121","","11,871",""
"2000100000","2000","06213","Yamagata-ken Nanyo-shi","","36,191","","19,529","","18,886",""
"2000100000","2000","06301","Yamagata-ken Yamanobe-machi","","15,512","","8,171","","7,870",""
"2000100000","2000","06302","Yamagata-ken Nakayama-machi","","12,573","","6,915","","6,691",""
"2000100000","2000","06321","Yamagata-ken Kahoku-cho","","21,476","","11,575","","11,290",""
"2000100000","2000","06322","Yamagata-ken Nishikawa-machi","","7,452","","3,841","","3,755",""
"2000100000","2000","06323","Yamagata-ken Asahi-machi","","9,337","","5,148","","5,056",""
"2000100000","2000","06324","Yamagata-ken Oe-machi","","10,477","","5,544","","5,418",""
"2000100000","2000","06341","Yamagata-ken Oishida-machi","","9,400","","5,125","","5,008",""
"2000100000","2000","06361","Yamagata-ken Kaneyama-machi","","7,381","","3,793","","3,669",""
"2000100000","2000","06362","Yamagata-ken Mogami-machi","","11,483","","5,869","","5,664",""
"2000100000","2000","06363","Yamagata-ken Funagata-machi","","6,996","","3,448","","3,311",""
"2000100000","2000","06364","Yamagata-ken Mamurogawa-machi","","10,592","","5,330","","5,141",""
"2000100000","2000","06365","Yamagata-ken Okura-mura","","4,528","","2,396","","2,317",""
"2000100000","2000","06366","Yamagata-ken Sakegawa-mura","","5,829","","3,099","","3,025",""
"2000100000","2000","06367","Yamagata-ken Tozawa-mura","","6,450","","3,158","","3,067",""
"2000100000","2000","06381","Yamagata-ken Takahata-machi","","26,807","","15,110","","14,742",""
"2000100000","2000","06382","Yamagata-ken Kawanishi-machi","","19,688","","10,594","","10,315",""
"2000100000","2000","06401","Yamagata-ken Oguni-machi","","10,262","","5,218","","5,123",""
"2000100000","2000","06402","Yamagata-ken Shirataka-machi","","17,149","","8,988","","8,790",""
"2000100000","2000","06403","Yamagata-ken Iide-machi","","9,204","","4,866","","4,748",""
"2000100000","2000","06426","Yamagata-ken Mikawa-machi","","7,879","","4,272","","4,146",""
"2000100000","2000","06428","Yamagata-ken Shonai-machi","","25,489","","13,286","","12,787",""
"2000100000","2000","06461","Yamagata-ken Yuza-machi","","18,037","","9,681","","9,364",""
"2000100000","2000","07201","Fukushima-ken Fukushima-shi","","297,894","","153,880","","147,360",""
"2000100000","2000","07202","Fukushima-ken Aizuwakamatsu-shi","","135,415","","69,747","","66,561",""
"2000100000","2000","07203","Fukushima-ken Koriyama-shi","","334,824","","173,006","","165,517",""
"2000100000","2000","07204","Fukushima-ken Iwaki-shi","","360,138","","180,013","","169,461",""
"2000100000","2000","07205","Fukushima-ken Shirakawa-shi","","66,048","","34,983","","33,548",""
"2000100000","2000","07207","Fukushima-ken Sukagawa-shi","","79,409","","42,634","","40,858",""
"2000100000","2000","07208","Fukushima-ken Kitakata-shi","","58,571","","30,638","","29,458",""
"2000100000","2000","07209","Fukushima-ken Soma-shi","","38,842","","20,659","","19,820",""
"2000100000","2000","07210","Fukushima-ken Nihonmatsu-shi","","66,077","","35,639","","34,359",""
"2000100000","2000","07211","Fukushima-ken Tamura-shi","","45,052","","24,820","","24,045",""
"2000100000","2000","07212","Fukushima-ken Minamisoma-shi","","75,246","","39,283","","37,577",""
"2000100000","2000","07213","Fukushima-ken Date-shi","","71,817","","39,334","","37,607",""
"2000100000","2000","07214","Fukushima-ken Motomiya-shi","","31,541","","16,615","","16,044",""
"2000100000","2000","07301","Fukushima-ken Kori-machi","","13,700","","7,456","","7,154",""
"2000100000","2000","07303","Fukushima-ken Kunimi-machi","","11,198","","6,264","","6,011",""
"2000100000","2000","07308","Fukushima-ken Kawamata-machi","","17,751","","9,279","","8,938",""
"2000100000","2000","07322","Fukushima-ken Otama-mura","","8,407","","4,609","","4,499",""
"2000100000","2000","07342","Fukushima-ken Kagamiishi-machi","","12,743","","6,960","","6,685",""
"2000100000","2000","07344","Fukushima-ken Tenei-mura","","6,889","","3,646","","3,531",""
"2000100000","2000","07362","Fukushima-ken Shimogo-machi","","7,579","","4,101","","3,978",""
"2000100000","2000","07364","Fukushima-ken Hinoemata-mura","","757","","493","","487",""
"2000100000","2000","07367","Fukushima-ken Tadami-machi","","5,557","","2,995","","2,935",""
"2000100000","2000","07368","Fukushima-ken Minamiaizu-machi","","21,095","","11,336","","11,045",""
"2000100000","2000","07402","Fukushima-ken Kitashiobara-mura","","3,644","","1,969","","1,883",""
"2000100000","2000","07405","Fukushima-ken Nishiaizu-machi","","9,075","","4,914","","4,789",""
"2000100000","2000","07407","Fukushima-ken Bandai-machi","","4,109","","2,154","","2,077",""
"2000100000","2000","07408","Fukushima-ken Inawashiro-machi","","18,178","","9,467","","9,184",""
"2000100000","2000","07421","Fukushima-ken Aizubange-machi","","19,426","","10,508","","10,146",""
"2000100000","2000","07422","Fukushima-ken Yugawa-mura","","3,601","","2,033","","1,994",""
"2000100000","2000","07423","Fukushima-ken Yanaizu-machi","","4,669","","2,528","","2,480",""
"2000100000","2000","07444","Fukushima-ken Mishima-machi","","2,474","","1,186","","1,154",""
"2000100000","2000","07445","Fukushima-ken Kaneyama-machi","","3,204","","1,384","","1,351",""
"2000100000","2000","07446","Fukushima-ken Showa-mura","","1,874","","915","","883",""
"2000100000","2000","07447","Fukushima-ken Aizumisato-machi","","26,172","","13,921","","13,345",""
"2000100000","2000","07461","Fukushima-ken Nishigo-mura","","18,642","","9,401","","9,098",""
"2000100000","2000","07464","Fukushima-ken Izumizaki-mura","","6,823","","3,570","","3,431",""
"2000100000","2000","07465","Fukushima-ken Nakajima-mura","","5,274","","2,767","","2,675",""
"2000100000","2000","07466","Fukushima-ken Yabuki-machi","","18,892","","10,226","","9,732",""
"2000100000","2000","07481","Fukushima-ken Tanagura-machi","","16,376","","8,724","","8,462",""
"2000100000","2000","07482","Fukushima-ken Yamatsuri-machi","","7,062","","3,706","","3,600",""
"2000100000","2000","07483","Fukushima-ken Hanawa-machi","","11,296","","5,828","","5,693",""
"2000100000","2000","07484","Fukushima-ken Samegawa-mura","","4,602","","2,452","","2,409",""
"2000100000","2000","07501","Fukushima-ken Ishikawa-machi","","19,914","","10,566","","10,162",""
"2000100000","2000","07502","Fukushima-ken Tamakawa-mura","","7,680","","4,335","","4,173",""
"2000100000","2000","07503","Fukushima-ken Hirata-mura","","7,910","","4,517","","4,395",""
"2000100000","2000","07504","Fukushima-ken Asakawa-machi","","7,484","","4,016","","3,875",""
"2000100000","2000","07505","Fukushima-ken Furudono-machi","","6,818","","3,637","","3,547",""
"2000100000","2000","07521","Fukushima-ken Miharu-machi","","19,976","","10,789","","10,354",""
"2000100000","2000","07522","Fukushima-ken Ono-machi","","12,555","","6,811","","6,608",""
"2000100000","2000","07541","Fukushima-ken Hirono-machi","","5,813","","2,927","","2,811",""
"2000100000","2000","07542","Fukushima-ken Naraha-machi","","8,380","","4,281","","4,099",""
"2000100000","2000","07543","Fukushima-ken Tomioka-machi","","16,173","","8,444","","8,170",""
"2000100000","2000","07544","Fukushima-ken Kawauchi-mura","","3,384","","1,723","","1,682",""
"2000100000","2000","07545","Fukushima-ken Okuma-machi","","10,803","","5,339","","5,154",""
"2000100000","2000","07546","Fukushima-ken Futaba-machi","","7,647","","3,827","","3,656",""
"2000100000","2000","07547","Fukushima-ken Namie-machi","","22,609","","11,618","","11,115",""
"2000100000","2000","07548","Fukushima-ken Katsurao-mura","","1,736","","932","","910",""
"2000100000","2000","07561","Fukushima-ken Shinchi-machi","","9,017","","4,799","","4,587",""
"2000100000","2000","07564","Fukushima-ken Iitate-mura","","7,093","","3,855","","3,762",""
"2000100000","2000","08201","Ibaraki-ken Mito-shi","","261,562","","134,078","","128,505",""
"2000100000","2000","08202","Ibaraki-ken Hitachi-shi","","206,589","","101,368","","96,097",""
"2000100000","2000","08203","Ibaraki-ken Tsuchiura-shi","","144,106","","75,871","","72,594",""
"2000100000","2000","08204","Ibaraki-ken Koga-shi","","146,452","","79,227","","75,562",""
"2000100000","2000","08205","Ibaraki-ken Ishioka-shi","","83,119","","43,290","","41,353",""
"2000100000","2000","08207","Ibaraki-ken Yuki-shi","","52,774","","29,229","","27,920",""
"2000100000","2000","08208","Ibaraki-ken Ryugasaki-shi","","76,923","","38,204","","36,345",""
"2000100000","2000","08210","Ibaraki-ken Shimotsuma-shi","","46,544","","25,645","","24,615",""
"2000100000","2000","08211","Ibaraki-ken Joso-shi","","66,245","","36,411","","35,026",""
"2000100000","2000","08212","Ibaraki-ken Hitachiota-shi","","61,869","","32,270","","31,267",""
"2000100000","2000","08214","Ibaraki-ken Takahagi-shi","","34,602","","17,495","","16,559",""
"2000100000","2000","08215","Ibaraki-ken Kitaibaraki-shi","","51,593","","25,585","","24,302",""
"2000100000","2000","08216","Ibaraki-ken Kasama-shi","","82,358","","44,095","","42,177",""
"2000100000","2000","08217","Ibaraki-ken Toride-shi","","115,993","","61,325","","58,087",""
"2000100000","2000","08219","Ibaraki-ken Ushiku-shi","","73,258","","38,331","","36,728",""
"2000100000","2000","08220","Ibaraki-ken Tsukuba-shi","","191,814","","95,625","","92,615",""
"2000100000","2000","08221","Ibaraki-ken Hitachinaka-shi","","151,673","","79,211","","75,888",""
"2000100000","2000","08222","Ibaraki-ken Kashima-shi","","62,287","","32,213","","30,524",""
"2000100000","2000","08223","Ibaraki-ken Itako-shi","","31,944","","16,988","","16,123",""
"2000100000","2000","08224","Ibaraki-ken Moriya-shi","","50,362","","25,520","","24,609",""
